"","occurrence_no","record_type","collection_no","taxon_name","taxon_rank","taxon_no","matched_name","matched_rank","matched_no","early_interval","early_age","late_age","reference_no","lng","lat","family","family_no","order","order_no","class","class_no","phylum","phylum_no","genus_name","species_name","genus","genus_no","reid_no","genus_reso","late_interval","species_reso"
"1:278",508637,"occurrence",14434,"Richardoestesia gilmorei","species",58874,"Richardoestesia gilmorei","species",58874,"Middle Campanian",83.5,70.6,"13752;13752",-109.099998,46.099998,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","gilmorei","Richardoestesia",58873,NA,NA,"Late Campanian",NA
"1:279",508639,"occurrence",51682,"Dromaeosaurus albertensis","species",54550,"Dromaeosaurus albertensis","species",54550,"Middle Campanian",83.5,70.6,"13752;13752",-109.833611,46.435555,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosaurus","albertensis","Dromaeosaurus",38566,NA,NA,"Late Campanian",NA
"1:280",513125,"occurrence",51888,"Dromaeosaurus albertensis","species",54550,"Dromaeosaurus albertensis","species",54550,"Middle Albian",109,93.5,"13817;13817",-153.247498,69.146942,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosaurus","albertensis","Dromaeosaurus",38566,13229,NA,"Early Cenomanian",NA
"1:281",513141,"occurrence",51889,"Dromaeosaurus albertensis","species",54550,"Dromaeosaurus albertensis","species",54550,"Late Maastrichtian",70.6,66,"13817;13817",-151.51944,69.832222,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosaurus","albertensis","Dromaeosaurus",38566,NA,NA,NA,NA
"1:282",513162,"occurrence",51890,"Dromaeosaurus albertensis","species",54550,"Dromaeosaurus albertensis","species",54550,"Early Maastrichtian",70.6,66,"13817;13817",-151.578232,70.071365,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosaurus","albertensis","Dromaeosaurus",38566,NA,NA,NA,NA
"1:283",513165,"occurrence",51891,"Saurornitholestes langstoni","species",54556,"Saurornitholestes langstoni","species",54556,"Late Campanian",83.5,66,"13817;13817",-151.800003,69.599998,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","langstoni","Saurornitholestes",38567,NA,NA,"Late Maastrichtian",NA
"1:284",513167,"occurrence",51893,"Dromaeosaurus albertensis","species",54550,"Dromaeosaurus albertensis","species",54550,"Late Campanian",83.5,66,"13817;13817",-151.536957,70.090096,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosaurus","albertensis","Dromaeosaurus",38566,NA,NA,"Late Maastrichtian",NA
"1:285",513618,"occurrence",52037,"Dromaeosauridae cf. indet. A informal","family",38561,"Dromaeosauridae","family",38561,"Middle Santonian",85.8,83.5,"50790;50790",-107.054604,35.197899,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet. A",NA,NA,29882,"cf.",NA,"informal"
"1:286",513670,"occurrence",52052,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Late Campanian",83.5,70.6,"13834;13834",-108.262703,36.271099,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:287",513933,"occurrence",13334,"Balaur bondoc","species",170643,"Balaur bondoc","species",170643,"Maastrichtian",72.1,66,"33802;33802",22.845142,45.603615,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Balaur","bondoc","Balaur",170642,23388,NA,NA,NA
"1:288",516330,"occurrence",52254,"Nuthetes n. gen. destructor n. sp.","species",66817,"Nuthetes destructor","species",66817,"Middle Berriasian",145,140.2,"14060;14060",-1.96667,50.599998,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Nuthetes","destructor","Nuthetes",66532,NA,"n. gen.",NA,"n. sp."
"1:289",516646,"occurrence",50310,"Velociraptorinae indet.","subfamily",54553,"Velociraptorinae","subfamily",54553,"Berriasian",145,139.8,"14077;14077",136.883331,36.049999,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Velociraptorinae","indet.",NA,NA,NA,NA,NA,NA
"1:290",517458,"occurrence",52436,"Deinonychus sp.","genus",38562,"Deinonychus","genus",38562,"Albian",113,100.5,"14102;14102",-108.811302,45.341301,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Deinonychus","sp.","Deinonychus",38562,NA,NA,NA,NA
"1:291",519797,"occurrence",52888,"Sinornithosaurus n. gen. millenii n. sp.","species",68205,"Sinornithosaurus millenii","species",68205,"Late Barremian",130,122.46,"14889;14889",120.8722,41.601398,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Sinornithosaurus","millenii","Sinornithosaurus",68204,NA,"n. gen.","Early Aptian","n. sp."
"1:292",519870,"occurrence",52895,"Dromaeosauridae ? indet.","family",38561,"Dromaeosauridae","family",38561,"Late Aptian",122.46,112.03,"14257;14257",-97.89389,32.755554,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,"?",NA,NA
"1:293",519942,"occurrence",49415,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Late Turonian",93.5,85.8,"14280;14280",-68.724556,-38.453194,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,"Early Coniacian",NA
"1:294",520766,"occurrence",39680,"Dromaeosauridae cf. indet.","family",38561,"Dromaeosauridae","family",38561,"Barremian",129.4,113,"14367;14367",87.957779,55.903332,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,"cf.","Aptian",NA
"1:295",520905,"occurrence",14392,"Deinonychus cf. sp.","genus",38562,"Deinonychus","genus",38562,"Late Aptian",122.46,109,"1219;1219",-96.099998,34.400002,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Deinonychus","sp.","Deinonychus",38562,NA,"cf.","Early Albian",NA
"1:296",520911,"occurrence",14374,"Deinonychus antirrhopus","species",54555,"Deinonychus antirrhopus","species",54555,"Late Aptian",122.46,109,"1219;1219",-96.099998,34.400002,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Deinonychus","antirrhopus","Deinonychus",38562,NA,NA,"Early Albian",NA
"1:297",521018,"occurrence",14620,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Lancian",70.6,66,"1921;1921",-101.5,46.900002,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:298",521039,"occurrence",14621,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Lancian",70.6,66,"1921;1921",-101.5,46.900002,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:299",528151,"occurrence",53921,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Late Hauterivian",136.4,125.45,"14802;14802",-0.766667,40.950001,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,"Early Barremian",NA
"1:300",529532,"occurrence",54105,"Dromaeosaurus ? sp.","genus",38566,"Dromaeosaurus","genus",38566,"Late Maastrichtian",70.6,66,"14627;14627",-108.816666,49.516666,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosaurus","sp.","Dromaeosaurus",38566,NA,"?",NA,NA
"1:301",533714,"occurrence",28196,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Late Barremian",130,122.46,"14676;14676",-0.283333,40.816666,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,"Early Aptian",NA
"1:302",533974,"occurrence",55246,"Deinonychus sp.","genus",38562,"Deinonychus","genus",38562,"Albian",113,100.5,"14710;14710",-108.409721,45.259998,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Deinonychus","sp.","Deinonychus",38562,NA,NA,NA,NA
"1:303",534263,"occurrence",55272,"Unenlagia n. gen. comahuensis n. sp.","species",65422,"Unenlagia comahuensis","species",65422,"Late Turonian",93.5,85.8,"13200;13200",-69.550003,-38.900002,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Unenlagia","comahuensis","Unenlagia",65421,13621,"n. gen.","Early Coniacian","n. sp."
"1:304",534406,"occurrence",24257,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Late Campanian",83.5,70.6,"14772;14772",-101.116669,26.116667,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:305",534766,"occurrence",45726,"Velociraptorinae indet. 1 informal","subfamily",54553,"Velociraptorinae","subfamily",54553,"Berriasian",145,139.8,"32534;32534",-3.1,32.666672,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Velociraptorinae","indet. 1",NA,NA,23084,NA,NA,"informal"
"1:306",534996,"occurrence",55364,"Buitreraptor n. gen. gonzalezorum n. sp.","species",68202,"Buitreraptor gonzalezorum","species",68202,"Early Cenomanian",99.6,93.5,"14869;14869",-68.700836,-39.628613,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Buitreraptor","gonzalezorum","Buitreraptor",68201,NA,"n. gen.",NA,"n. sp."
"1:307",535893,"occurrence",55426,"Microraptor zhaoianus","species",68239,"Microraptor zhaoianus","species",68239,"Aptian",125,113,"14909;14909",121.222801,41.497799,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Microraptor","zhaoianus","Microraptor",68238,NA,NA,NA,NA
"1:308",536667,"occurrence",55536,"Microraptor gui n. sp.","species",68246,"Microraptor gui","species",68246,"Aptian",125,113,"14924;14924",120.175301,41.423901,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Microraptor","gui","Microraptor",68238,NA,NA,NA,"n. sp."
"1:309",537524,"occurrence",55708,"Microraptor n. gen. zhaoianus n. sp.","species",68239,"Microraptor zhaoianus","species",68239,"Aptian",125,113,"14919;14919",120.225601,41.494999,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Microraptor","zhaoianus","Microraptor",68238,NA,"n. gen.",NA,"n. sp."
"1:310",537891,"occurrence",55758,"Achillobator n. gen. giganticus n. sp.","species",68418,"Achillobator giganticus","species",68418,"Cenomanian",100.5,83.6,"15022;15022",109.858887,44.34,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Achillobator","giganticus","Achillobator",68417,13830,"n. gen.","Santonian","n. sp."
"1:311",537897,"occurrence",52991,"Saurornitholestes sp.","genus",38567,"Saurornitholestes","genus",38567,"Late Campanian",83.5,70.6,"15064;15064",-112.577003,49.283001,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","sp.","Saurornitholestes",38567,NA,NA,NA,NA
"1:312",557946,"occurrence",53132,"Velociraptor mongoliensis cf.","species",54554,"Velociraptor mongoliensis","species",54554,"Coniacian",89.8,83.6,"15559;15559",70.701363,40.692711,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Velociraptor","mongoliensis","Velociraptor",38564,NA,NA,"Santonian","cf."
"1:313",559662,"occurrence",58165,"Dromaeosauridae ? indet.","family",38561,"Dromaeosauridae","family",38561,"Middle Turonian",93.5,89.3,"16510;16510",62.655315,42.117294,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,"?","Late Turonian",NA
"1:314",559696,"occurrence",58168,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Middle Turonian",93.5,89.3,"16510;16510",62.655315,42.117294,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,"Late Turonian",NA
"1:315",562665,"occurrence",58701,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Early Santonian",85.8,83.5,"16510;16510",69.702499,40.492802,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:316",565237,"occurrence",59068,"Richardoestesia cf. sp.","genus",58873,"Richardoestesia","genus",58873,"Maastrichtian",72.1,66,"50790;50790",-108.892502,36.236942,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","sp.","Richardoestesia",58873,29884,"cf.",NA,NA
"1:317",565275,"occurrence",49557,"Austroraptor n. gen. cabazai n. sp.","species",138548,"Austroraptor cabazai","species",138548,"Late Campanian",83.5,66,"28884;28884",-66.800835,-40.057777,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Austroraptor","cabazai","Austroraptor",138547,21215,"n. gen.","Early Maastrichtian","n. sp."
"1:318",565414,"occurrence",59076,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Early Barremian",130,125.45,"17647;17647",-0.885053,40.652943,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,18068,NA,NA,NA
"1:319",565503,"occurrence",59113,"Saurornitholestes n. gen. langstoni n. sp.","species",54556,"Saurornitholestes langstoni","species",54556,"Late Campanian",83.5,70.6,"17733;17733",-111.59819,50.814102,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","langstoni","Saurornitholestes",38567,NA,"n. gen.",NA,"n. sp."
"1:320",565603,"occurrence",59139,"Saurornitholestes langstoni","species",54556,"Saurornitholestes langstoni","species",54556,"Late Campanian",83.5,70.6,"16964;16964",-111.482712,50.746437,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","langstoni","Saurornitholestes",38567,17894,NA,NA,NA
"1:321",565877,"occurrence",59224,"Saurornitholestes langstoni","species",54556,"Saurornitholestes langstoni","species",54556,"Late Campanian",83.5,70.6,"15355;15355",-111.482979,50.747234,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","langstoni","Saurornitholestes",38567,NA,NA,NA,NA
"1:322",566001,"occurrence",59268,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Early Maastrichtian",70.6,66,"16945;16945",5.933333,44.433334,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:323",566029,"occurrence",59269,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Late Campanian",83.5,70.6,"16947;16947",5.717778,43.470001,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,19609,NA,NA,NA
"1:324",568535,"occurrence",59702,"Dromaeosaurinae indet.","subfamily",54552,"Dromaeosaurinae","subfamily",54552,"Santonian",86.3,70.6,"24648;24648",63.866699,46.574272,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosaurinae","indet.",NA,NA,19451,NA,"Early Campanian",NA
"1:325",575885,"occurrence",60563,"Richardoestesia sp.","genus",58873,"Richardoestesia","genus",58873,"Early Maastrichtian",70.6,66,"17404;17404",-112.878609,51.538891,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","sp.","Richardoestesia",58873,NA,NA,NA,NA
"1:326",575886,"occurrence",60563,"Dromaeosaurinae indet.","subfamily",54552,"Dromaeosaurinae","subfamily",54552,"Early Maastrichtian",70.6,66,"48570;48570",-112.878609,51.538891,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosaurinae","indet.",NA,NA,29321,NA,NA,NA
"1:327",581943,"occurrence",45437,"Richardoestesia ? sp.","genus",58873,"Richardoestesia","genus",58873,"Late Maastrichtian",70.6,66,"56091;56091",0.73333,42.26667,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","sp.","Richardoestesia",58873,31680,"?",NA,NA
"1:328",581944,"occurrence",45437,"Richardoestesia ? sp.","genus",58873,"Richardoestesia","genus",58873,"Late Maastrichtian",70.6,66,"56091;56091",0.73333,42.26667,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","sp.","Richardoestesia",58873,31780,"?",NA,NA
"1:329",581945,"occurrence",45437,"Dromaeosauridae indet. E informal","family",38561,"Dromaeosauridae","family",38561,"Late Maastrichtian",70.6,66,"17600;17600",0.73333,42.26667,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet. E",NA,NA,18035,NA,NA,"informal"
"1:330",582726,"occurrence",61313,"Dromaeosauridae ? indet.","family",38561,"Dromaeosauridae","family",38561,"Late Kimmeridgian",155.7,145,"17647;17647",-5.3725,43.527222,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,"?","Early Tithonian",NA
"1:331",582729,"occurrence",61316,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Neocomian",145,130,"17680;17680",-1.110258,39.730717,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,18062,NA,NA,NA
"1:332",582733,"occurrence",36365,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Early Barremian",130,125.45,"17647;17647",-0.666667,40.666668,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,18065,NA,NA,NA
"1:333",582735,"occurrence",50291,"Dromaeosauridae ? indet.","family",38561,"Dromaeosauridae","family",38561,"Late Hauterivian",136.4,125.45,"17647;17647",-3.233333,42.024166,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,18067,"?","Early Barremian",NA
"1:334",582736,"occurrence",61319,"Velociraptorinae indet.","subfamily",54553,"Velociraptorinae","subfamily",54553,"Late Barremian",130,125.45,"17686;17686",-1.979444,40.22361,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Velociraptorinae","indet.",NA,NA,NA,NA,NA,NA
"1:335",582737,"occurrence",61319,"Dromaeosaurinae indet.","subfamily",54552,"Dromaeosaurinae","subfamily",54552,"Late Barremian",130,125.45,"17686;17686",-1.979444,40.22361,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosaurinae","indet.",NA,NA,NA,NA,NA,NA
"1:336",582739,"occurrence",61319,"Richardoestesia cf. sp.","genus",58873,"Richardoestesia","genus",58873,"Late Barremian",130,125.45,"17686;17686",-1.979444,40.22361,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","sp.","Richardoestesia",58873,NA,"cf.",NA,NA
"1:337",582747,"occurrence",61321,"Dromaeosauridae ? indet.","family",38561,"Dromaeosauridae","family",38561,"Maastrichtian",72.1,66,"37147;37147",-3.516667,41.979168,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,"?",NA,NA
"1:338",583859,"occurrence",38134,"Saurornitholestes cf. sp.","genus",38567,"Saurornitholestes","genus",38567,"Late Maastrichtian",70.6,66,"17707;17707",130.859451,49.082779,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","sp.","Saurornitholestes",38567,NA,"cf.",NA,NA
"1:339",583860,"occurrence",38134,"Richardoestesia sp. 1 informal","genus",58873,"Richardoestesia","genus",58873,"Late Maastrichtian",70.6,66,"17707;17707",130.859451,49.082779,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","sp. 1","Richardoestesia",58873,NA,NA,NA,"informal"
